"subj","wordNo","readTimes","word","item","quant","pred","itemtype"
"subj13",1,264,"A","filler-item9",NA,NA,"filler"
"subj13",2,280,"kid","filler-item9",NA,NA,"filler"
"subj13",3,216,"broke","filler-item9",NA,NA,"filler"
"subj13",4,216,"his","filler-item9",NA,NA,"filler"
"subj13",5,264,"piggy","filler-item9",NA,NA,"filler"
"subj13",6,280,"bank","filler-item9",NA,NA,"filler"
"subj13",7,256,"open","filler-item9",NA,NA,"filler"
"subj13",8,280,"and","filler-item9",NA,NA,"filler"
"subj13",9,248,"collected","filler-item9",NA,NA,"filler"
"subj13",10,280,"all","filler-item9",NA,NA,"filler"
"subj13",11,248,"his","filler-item9",NA,NA,"filler"
"subj13",12,296,"treasures.","filler-item9",NA,NA,"filler"
"subj13",1,224,"A","filler-item26",NA,NA,"filler"
"subj13",2,184,"young","filler-item26",NA,NA,"filler"
"subj13",3,184,"boy","filler-item26",NA,NA,"filler"
"subj13",4,192,"scout","filler-item26",NA,NA,"filler"
"subj13",5,200,"caught","filler-item26",NA,NA,"filler"
"subj13",6,224,"a","filler-item26",NA,NA,"filler"
"subj13",7,1032,"fish","filler-item26",NA,NA,"filler"
"subj13",8,224,"and","filler-item26",NA,NA,"filler"
"subj13",9,208,"served","filler-item26",NA,NA,"filler"
"subj13",10,208,"it","filler-item26",NA,NA,"filler"
"subj13",11,200,"for","filler-item26",NA,NA,"filler"
"subj13",12,200,"dinner","filler-item26",NA,NA,"filler"
"subj13",13,192,"the","filler-item26",NA,NA,"filler"
"subj13",14,201,"same","filler-item26",NA,NA,"filler"
"subj13",15,223,"day.","filler-item26",NA,NA,"filler"
"subj13",1,224,"The","filler-item13",NA,NA,"filler"
"subj13",2,208,"artists","filler-item13",NA,NA,"filler"
"subj13",3,216,"painted","filler-item13",NA,NA,"filler"
"subj13",4,432,"themselves","filler-item13",NA,NA,"filler"
"subj13",5,280,"green","filler-item13",NA,NA,"filler"
"subj13",6,208,"to","filler-item13",NA,NA,"filler"
"subj13",7,264,"express","filler-item13",NA,NA,"filler"
"subj13",8,352,"their","filler-item13",NA,NA,"filler"
"subj13",9,280,"support","filler-item13",NA,NA,"filler"
"subj13",10,336,"to","filler-item13",NA,NA,"filler"
"subj13",11,288,"ecologists.","filler-item13",NA,NA,"filler"
"subj13",1,208,"An","filler-item17",NA,NA,"filler"
"subj13",2,168,"archer","filler-item17",NA,NA,"filler"
"subj13",3,176,"took","filler-item17",NA,NA,"filler"
"subj13",4,136,"out","filler-item17",NA,NA,"filler"
"subj13",5,352,"his","filler-item17",NA,NA,"filler"
"subj13",6,344,"bow","filler-item17",NA,NA,"filler"
"subj13",7,224,"and","filler-item17",NA,NA,"filler"
"subj13",8,232,"shot","filler-item17",NA,NA,"filler"
"subj13",9,232,"the","filler-item17",NA,NA,"filler"
"subj13",10,240,"bird","filler-item17",NA,NA,"filler"
"subj13",11,296,"dead.","filler-item17",NA,NA,"filler"
"subj13",1,200,"The","filler-item6",NA,NA,"filler"
"subj13",2,192,"surgeons","filler-item6",NA,NA,"filler"
"subj13",3,232,"did","filler-item6",NA,NA,"filler"
"subj13",4,256,"the","filler-item6",NA,NA,"filler"
"subj13",5,264,"operation","filler-item6",NA,NA,"filler"
"subj13",6,280,"early","filler-item6",NA,NA,"filler"
"subj13",7,288,"in","filler-item6",NA,NA,"filler"
"subj13",8,296,"the","filler-item6",NA,NA,"filler"
"subj13",9,272,"morning.","filler-item6",NA,NA,"filler"
"subj13",1,224,"All","filler-item16",NA,NA,"filler"
"subj13",2,208,"insects","filler-item16",NA,NA,"filler"
"subj13",3,216,"studied","filler-item16",NA,NA,"filler"
"subj13",4,200,"in","filler-item16",NA,NA,"filler"
"subj13",5,216,"the","filler-item16",NA,NA,"filler"
"subj13",6,256,"lab","filler-item16",NA,NA,"filler"
"subj13",7,232,"here","filler-item16",NA,NA,"filler"
"subj13",8,224,"have","filler-item16",NA,NA,"filler"
"subj13",9,480,"potentially","filler-item16",NA,NA,"filler"
"subj13",10,392,"fatal","filler-item16",NA,NA,"filler"
"subj13",11,304,"poisons.","filler-item16",NA,NA,"filler"
"subj13",1,216,"Last","filler-item22",NA,NA,"filler"
"subj13",2,192,"summer%2C","filler-item22",NA,NA,"filler"
"subj13",3,200,"only","filler-item22",NA,NA,"filler"
"subj13",4,208,"one","filler-item22",NA,NA,"filler"
"subj13",5,216,"journalist","filler-item22",NA,NA,"filler"
"subj13",6,216,"was","filler-item22",NA,NA,"filler"
"subj13",7,216,"allowed","filler-item22",NA,NA,"filler"
"subj13",8,208,"to","filler-item22",NA,NA,"filler"
"subj13",9,216,"interview","filler-item22",NA,NA,"filler"
"subj13",10,224,"each","filler-item22",NA,NA,"filler"
"subj13",11,264,"famous","filler-item22",NA,NA,"filler"
"subj13",12,264,"rock","filler-item22",NA,NA,"filler"
"subj13",13,280,"star.","filler-item22",NA,NA,"filler"
"subj13",1,200,"The","filler-item1",NA,NA,"filler"
"subj13",2,176,"plants","filler-item1",NA,NA,"filler"
"subj13",3,216,"in","filler-item1",NA,NA,"filler"
"subj13",4,232,"the","filler-item1",NA,NA,"filler"
"subj13",5,208,"front","filler-item1",NA,NA,"filler"
"subj13",6,208,"yard","filler-item1",NA,NA,"filler"
"subj13",7,184,"blossomed","filler-item1",NA,NA,"filler"
"subj13",8,456,"red","filler-item1",NA,NA,"filler"
"subj13",9,392,"yesterday","filler-item1",NA,NA,"filler"
"subj13",10,304,"morning.","filler-item1",NA,NA,"filler"
"subj13",1,240,"A","filler-item21",NA,NA,"filler"
"subj13",2,248,"priest","filler-item21",NA,NA,"filler"
"subj13",3,224,"decided","filler-item21",NA,NA,"filler"
"subj13",4,248,"to","filler-item21",NA,NA,"filler"
"subj13",5,232,"leave","filler-item21",NA,NA,"filler"
"subj13",6,216,"his","filler-item21",NA,NA,"filler"
"subj13",7,224,"parish","filler-item21",NA,NA,"filler"
"subj13",8,224,"because","filler-item21",NA,NA,"filler"
"subj13",9,248,"he","filler-item21",NA,NA,"filler"
"subj13",10,280,"was","filler-item21",NA,NA,"filler"
"subj13",11,216,"unhappy","filler-item21",NA,NA,"filler"
"subj13",12,225,"with","filler-item21",NA,NA,"filler"
"subj13",13,231,"the","filler-item21",NA,NA,"filler"
"subj13",14,217,"local","filler-item21",NA,NA,"filler"
"subj13",15,215,"church-goers.","filler-item21",NA,NA,"filler"
"subj13",9,472,"very","item17","each","respred","experiment"
"subj13",9,248,"the","item18","every","respred","experiment"
"subj13",10,256,"trip","item13","each","respred","experiment"
"subj13",9,280,"to","item1","each","respred","experiment"
"subj13",8,264,"the","item15","each","nopred","experiment"
"subj13",8,248,"any","item11","each","nopred","experiment"
"subj13",8,400,"break.","item7","each","nopred","experiment"
"subj13",8,208,"popular","item4","every","nopred","experiment"
"subj13",9,282,"to","item5","each","respred","experiment"
"subj13",8,217,"workshop","item8","every","nopred","experiment"
"subj13",8,192,"end","item16","every","nopred","experiment"
"subj13",9,304,"about","item2","every","respred","experiment"
"subj13",9,296,"the","item14","every","respred","experiment"
"subj13",8,192,"regulations","item12","every","nopred","experiment"
"subj13",9,248,"instructor","item9","each","respred","experiment"
"subj13",8,216,"last","item3","each","nopred","experiment"
"subj13",9,176,"to","item6","every","respred","experiment"
"subj13",9,216,"by","item10","every","respred","experiment"
"subj14",1,317,"A","filler-item26",NA,NA,"filler"
"subj14",2,312,"young","filler-item26",NA,NA,"filler"
"subj14",3,403,"boy","filler-item26",NA,NA,"filler"
"subj14",4,684,"scout","filler-item26",NA,NA,"filler"
"subj14",5,706,"caught","filler-item26",NA,NA,"filler"
"subj14",6,546,"a","filler-item26",NA,NA,"filler"
"subj14",7,1429,"fish","filler-item26",NA,NA,"filler"
"subj14",8,319,"and","filler-item26",NA,NA,"filler"
"subj14",9,381,"served","filler-item26",NA,NA,"filler"
"subj14",10,473,"it","filler-item26",NA,NA,"filler"
"subj14",11,483,"for","filler-item26",NA,NA,"filler"
"subj14",12,590,"dinner","filler-item26",NA,NA,"filler"
"subj14",13,408,"the","filler-item26",NA,NA,"filler"
"subj14",14,376,"same","filler-item26",NA,NA,"filler"
"subj14",15,363,"day.","filler-item26",NA,NA,"filler"
"subj14",1,350,"The","filler-item4",NA,NA,"filler"
"subj14",2,514,"gardener","filler-item4",NA,NA,"filler"
"subj14",3,531,"grew","filler-item4",NA,NA,"filler"
"subj14",4,519,"the","filler-item4",NA,NA,"filler"
"subj14",5,875,"vegetables","filler-item4",NA,NA,"filler"
"subj14",6,322,"plump","filler-item4",NA,NA,"filler"
"subj14",7,429,"every","filler-item4",NA,NA,"filler"
"subj14",8,514,"season.","filler-item4",NA,NA,"filler"
"subj14",1,341,"The","filler-item13",NA,NA,"filler"
"subj14",2,787,"artists","filler-item13",NA,NA,"filler"
"subj14",3,418,"painted","filler-item13",NA,NA,"filler"
"subj14",4,424,"themselves","filler-item13",NA,NA,"filler"
"subj14",5,378,"green","filler-item13",NA,NA,"filler"
"subj14",6,454,"to","filler-item13",NA,NA,"filler"
"subj14",7,363,"express","filler-item13",NA,NA,"filler"
"subj14",8,630,"their","filler-item13",NA,NA,"filler"
"subj14",9,273,"support","filler-item13",NA,NA,"filler"
"subj14",10,342,"to","filler-item13",NA,NA,"filler"
"subj14",11,571,"ecologists.","filler-item13",NA,NA,"filler"
"subj14",1,219,"An","filler-item25",NA,NA,"filler"
"subj14",2,481,"online","filler-item25",NA,NA,"filler"
"subj14",3,287,"bookstore","filler-item25",NA,NA,"filler"
"subj14",4,491,"decided","filler-item25",NA,NA,"filler"
"subj14",5,290,"to","filler-item25",NA,NA,"filler"
"subj14",6,375,"ship","filler-item25",NA,NA,"filler"
"subj14",7,272,"each","filler-item25",NA,NA,"filler"
"subj14",8,312,"of","filler-item25",NA,NA,"filler"
"subj14",9,226,"its","filler-item25",NA,NA,"filler"
"subj14",10,328,"books","filler-item25",NA,NA,"filler"
"subj14",11,309,"free","filler-item25",NA,NA,"filler"
"subj14",12,308,"of","filler-item25",NA,NA,"filler"
"subj14",13,309,"charge.","filler-item25",NA,NA,"filler"
"subj14",1,305,"A","filler-item24",NA,NA,"filler"
"subj14",2,339,"burglar","filler-item24",NA,NA,"filler"
"subj14",3,455,"tried","filler-item24",NA,NA,"filler"
"subj14",4,238,"to","filler-item24",NA,NA,"filler"
"subj14",5,360,"fight","filler-item24",NA,NA,"filler"
"subj14",6,353,"with","filler-item24",NA,NA,"filler"
"subj14",7,327,"a","filler-item24",NA,NA,"filler"
"subj14",8,425,"policeman","filler-item24",NA,NA,"filler"
"subj14",9,657,"last","filler-item24",NA,NA,"filler"
"subj14",10,574,"Friday","filler-item24",NA,NA,"filler"
"subj14",11,466,"and","filler-item24",NA,NA,"filler"
"subj14",12,444,"the","filler-item24",NA,NA,"filler"
"subj14",13,429,"policeman","filler-item24",NA,NA,"filler"
"subj14",14,455,"arrested","filler-item24",NA,NA,"filler"
"subj14",15,333,"him.","filler-item24",NA,NA,"filler"
"subj14",1,364,"Last","filler-item22",NA,NA,"filler"
"subj14",2,322,"summer%2C","filler-item22",NA,NA,"filler"
"subj14",3,343,"only","filler-item22",NA,NA,"filler"
"subj14",4,296,"one","filler-item22",NA,NA,"filler"
"subj14",5,385,"journalist","filler-item22",NA,NA,"filler"
"subj14",6,375,"was","filler-item22",NA,NA,"filler"
"subj14",7,314,"allowed","filler-item22",NA,NA,"filler"
"subj14",8,345,"to","filler-item22",NA,NA,"filler"
"subj14",9,256,"interview","filler-item22",NA,NA,"filler"
"subj14",10,348,"each","filler-item22",NA,NA,"filler"
"subj14",11,284,"famous","filler-item22",NA,NA,"filler"
"subj14",12,380,"rock","filler-item22",NA,NA,"filler"
"subj14",13,551,"star.","filler-item22",NA,NA,"filler"
"subj14",1,241,"The","filler-item2",NA,NA,"filler"
"subj14",2,356,"burglar","filler-item2",NA,NA,"filler"
"subj14",3,342,"stole","filler-item2",NA,NA,"filler"
"subj14",4,424,"the","filler-item2",NA,NA,"filler"
"subj14",5,405,"Picasso","filler-item2",NA,NA,"filler"
"subj14",6,350,"painting","filler-item2",NA,NA,"filler"
"subj14",7,288,"two","filler-item2",NA,NA,"filler"
"subj14",8,288,"days","filler-item2",NA,NA,"filler"
"subj14",9,370,"ago.","filler-item2",NA,NA,"filler"
"subj14",1,222,"The","filler-item1",NA,NA,"filler"
"subj14",2,271,"plants","filler-item1",NA,NA,"filler"
"subj14",3,430,"in","filler-item1",NA,NA,"filler"
"subj14",4,266,"the","filler-item1",NA,NA,"filler"
"subj14",5,373,"front","filler-item1",NA,NA,"filler"
"subj14",6,277,"yard","filler-item1",NA,NA,"filler"
"subj14",7,339,"blossomed","filler-item1",NA,NA,"filler"
"subj14",8,356,"red","filler-item1",NA,NA,"filler"
"subj14",9,299,"yesterday","filler-item1",NA,NA,"filler"
"subj14",10,494,"morning.","filler-item1",NA,NA,"filler"
"subj14",1,257,"Every","filler-item11",NA,NA,"filler"
"subj14",2,540,"violin","filler-item11",NA,NA,"filler"
"subj14",3,391,"in","filler-item11",NA,NA,"filler"
"subj14",4,253,"this","filler-item11",NA,NA,"filler"
"subj14",5,312,"orchestra","filler-item11",NA,NA,"filler"
"subj14",6,354,"is","filler-item11",NA,NA,"filler"
"subj14",7,277,"made","filler-item11",NA,NA,"filler"
"subj14",8,314,"by","filler-item11",NA,NA,"filler"
"subj14",9,308,"European","filler-item11",NA,NA,"filler"
"subj14",10,334,"craftsmen.","filler-item11",NA,NA,"filler"
"subj14",1,291,"A","filler-item9",NA,NA,"filler"
"subj14",2,275,"kid","filler-item9",NA,NA,"filler"
"subj14",3,298,"broke","filler-item9",NA,NA,"filler"
"subj14",4,255,"his","filler-item9",NA,NA,"filler"
"subj14",5,273,"piggy","filler-item9",NA,NA,"filler"
"subj14",6,404,"bank","filler-item9",NA,NA,"filler"
"subj14",7,233,"open","filler-item9",NA,NA,"filler"
"subj14",8,290,"and","filler-item9",NA,NA,"filler"
"subj14",9,288,"collected","filler-item9",NA,NA,"filler"
"subj14",10,287,"all","filler-item9",NA,NA,"filler"
"subj14",11,221,"his","filler-item9",NA,NA,"filler"
"subj14",12,263,"treasures.","filler-item9",NA,NA,"filler"
"subj14",1,188,"An","filler-item17",NA,NA,"filler"
"subj14",2,350,"archer","filler-item17",NA,NA,"filler"
"subj14",3,379,"took","filler-item17",NA,NA,"filler"
"subj14",4,329,"out","filler-item17",NA,NA,"filler"
"subj14",5,255,"his","filler-item17",NA,NA,"filler"
"subj14",6,247,"bow","filler-item17",NA,NA,"filler"
"subj14",7,277,"and","filler-item17",NA,NA,"filler"
"subj14",8,240,"shot","filler-item17",NA,NA,"filler"
"subj14",9,482,"the","filler-item17",NA,NA,"filler"
"subj14",10,262,"bird","filler-item17",NA,NA,"filler"
"subj14",11,289,"dead.","filler-item17",NA,NA,"filler"
"subj14",1,219,"Each","filler-item10",NA,NA,"filler"
"subj14",2,445,"cowboy","filler-item10",NA,NA,"filler"
"subj14",3,346,"in","filler-item10",NA,NA,"filler"
"subj14",4,258,"western","filler-item10",NA,NA,"filler"
"subj14",5,346,"movies","filler-item10",NA,NA,"filler"
"subj14",6,277,"was","filler-item10",NA,NA,"filler"
"subj14",7,237,"played","filler-item10",NA,NA,"filler"
"subj14",8,287,"by","filler-item10",NA,NA,"filler"
"subj14",9,258,"a","filler-item10",NA,NA,"filler"
"subj14",10,265,"real","filler-item10",NA,NA,"filler"
"subj14",11,305,"cowboy","filler-item10",NA,NA,"filler"
"subj14",12,277,"in","filler-item10",NA,NA,"filler"
"subj14",13,265,"the","filler-item10",NA,NA,"filler"
"subj14",14,410,"seventies.","filler-item10",NA,NA,"filler"
"subj14",1,252,"The","filler-item19",NA,NA,"filler"
"subj14",2,260,"mothers","filler-item19",NA,NA,"filler"
"subj14",3,346,"ran","filler-item19",NA,NA,"filler"
"subj14",4,325,"themselves","filler-item19",NA,NA,"filler"
"subj14",5,305,"ragged","filler-item19",NA,NA,"filler"
"subj14",6,1390,"chasing","filler-item19",NA,NA,"filler"
"subj14",7,354,"their","filler-item19",NA,NA,"filler"
"subj14",8,322,"toddlers.","filler-item19",NA,NA,"filler"
"subj14",1,222,"Each","filler-item8",NA,NA,"filler"
"subj14",2,362,"manager","filler-item8",NA,NA,"filler"
"subj14",3,291,"made","filler-item8",NA,NA,"filler"
"subj14",4,327,"the","filler-item8",NA,NA,"filler"
"subj14",5,249,"final","filler-item8",NA,NA,"filler"
"subj14",6,298,"decision","filler-item8",NA,NA,"filler"
"subj14",7,345,"right","filler-item8",NA,NA,"filler"
"subj14",8,441,"before","filler-item8",NA,NA,"filler"
"subj14",9,312,"the","filler-item8",NA,NA,"filler"
"subj14",10,434,"holidays.","filler-item8",NA,NA,"filler"
"subj14",1,216,"All","filler-item16",NA,NA,"filler"
"subj14",2,332,"insects","filler-item16",NA,NA,"filler"
"subj14",3,1342,"studied","filler-item16",NA,NA,"filler"
"subj14",4,292,"in","filler-item16",NA,NA,"filler"
"subj14",5,1208,"the","filler-item16",NA,NA,"filler"
"subj14",6,293,"lab","filler-item16",NA,NA,"filler"
"subj14",7,948,"here","filler-item16",NA,NA,"filler"
"subj14",8,252,"have","filler-item16",NA,NA,"filler"
"subj14",9,450,"potentially","filler-item16",NA,NA,"filler"
"subj14",10,352,"fatal","filler-item16",NA,NA,"filler"
"subj14",11,405,"poisons.","filler-item16",NA,NA,"filler"
"subj14",1,305,"Every","filler-item15",NA,NA,"filler"
"subj14",2,340,"gadget","filler-item15",NA,NA,"filler"
"subj14",3,359,"patented","filler-item15",NA,NA,"filler"
"subj14",4,424,"by","filler-item15",NA,NA,"filler"
"subj14",5,330,"this","filler-item15",NA,NA,"filler"
"subj14",6,305,"inventor","filler-item15",NA,NA,"filler"
"subj14",7,384,"proved","filler-item15",NA,NA,"filler"
"subj14",8,515,"very","filler-item15",NA,NA,"filler"
"subj14",9,288,"useful","filler-item15",NA,NA,"filler"
"subj14",1,256,"A","filler-item21",NA,NA,"filler"
"subj14",2,251,"priest","filler-item21",NA,NA,"filler"
"subj14",3,490,"decided","filler-item21",NA,NA,"filler"
"subj14",4,322,"to","filler-item21",NA,NA,"filler"
"subj14",5,300,"leave","filler-item21",NA,NA,"filler"
"subj14",6,307,"his","filler-item21",NA,NA,"filler"
"subj14",7,230,"parish","filler-item21",NA,NA,"filler"
"subj14",8,411,"because","filler-item21",NA,NA,"filler"
"subj14",9,310,"he","filler-item21",NA,NA,"filler"
"subj14",10,252,"was","filler-item21",NA,NA,"filler"
"subj14",11,291,"unhappy","filler-item21",NA,NA,"filler"
"subj14",12,327,"with","filler-item21",NA,NA,"filler"
"subj14",13,315,"the","filler-item21",NA,NA,"filler"
"subj14",14,272,"local","filler-item21",NA,NA,"filler"
"subj14",15,612,"church-goers.","filler-item21",NA,NA,"filler"
"subj14",1,359,"No","filler-item14",NA,NA,"filler"
"subj14",2,340,"soft","filler-item14",NA,NA,"filler"
"subj14",3,328,"drink","filler-item14",NA,NA,"filler"
"subj14",4,274,"commercial","filler-item14",NA,NA,"filler"
"subj14",5,328,"made","filler-item14",NA,NA,"filler"
"subj14",6,318,"a","filler-item14",NA,NA,"filler"
"subj14",7,317,"big","filler-item14",NA,NA,"filler"
"subj14",8,298,"impression.","filler-item14",NA,NA,"filler"
"subj14",1,300,"Each","filler-item7",NA,NA,"filler"
"subj14",2,289,"of","filler-item7",NA,NA,"filler"
"subj14",3,319,"John's","filler-item7",NA,NA,"filler"
"subj14",4,397,"friends","filler-item7",NA,NA,"filler"
"subj14",5,296,"came","filler-item7",NA,NA,"filler"
"subj14",6,257,"to","filler-item7",NA,NA,"filler"
"subj14",7,297,"his","filler-item7",NA,NA,"filler"
"subj14",8,313,"wedding","filler-item7",NA,NA,"filler"
"subj14",9,350,"last","filler-item7",NA,NA,"filler"
"subj14",10,259,"April.","filler-item7",NA,NA,"filler"
"subj14",1,258,"The","filler-item27",NA,NA,"filler"
"subj14",2,301,"speculators","filler-item27",NA,NA,"filler"
"subj14",3,709,"bled","filler-item27",NA,NA,"filler"
"subj14",4,498,"their","filler-item27",NA,NA,"filler"
"subj14",5,303,"clients","filler-item27",NA,NA,"filler"
"subj14",6,325,"dry","filler-item27",NA,NA,"filler"
"subj14",7,867,"before","filler-item27",NA,NA,"filler"
"subj14",8,314,"the","filler-item27",NA,NA,"filler"
"subj14",9,361,"market","filler-item27",NA,NA,"filler"
"subj14",10,285,"crashed.","filler-item27",NA,NA,"filler"
"subj14",1,1430,"The","filler-item6",NA,NA,"filler"
"subj14",2,875,"surgeons","filler-item6",NA,NA,"filler"
"subj14",3,943,"did","filler-item6",NA,NA,"filler"
"subj14",4,1404,"the","filler-item6",NA,NA,"filler"
"subj14",5,320,"operation","filler-item6",NA,NA,"filler"
"subj14",6,417,"early","filler-item6",NA,NA,"filler"
"subj14",7,590,"in","filler-item6",NA,NA,"filler"
"subj14",8,420,"the","filler-item6",NA,NA,"filler"
"subj14",9,1066,"morning.","filler-item6",NA,NA,"filler"
"subj14",1,419,"The","filler-item5",NA,NA,"filler"
"subj14",2,562,"nannies","filler-item5",NA,NA,"filler"
"subj14",3,1021,"punished","filler-item5",NA,NA,"filler"
"subj14",4,538,"each","filler-item5",NA,NA,"filler"
"subj14",5,731,"hyperactive","filler-item5",NA,NA,"filler"
